att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,target
-0.180355,0.025312,0.025312,0.025312,-0.591722,-0.180355,0.230989,0.230989,0.436656,-0.180355,-0.797307,-0.386021,0.847988,2.081997,2.49333,-1.825696,-2.648384,-1.208709,0.642322,1.670653,1.876331,1.259321,0.230989,-1.003008,-1.003008,-0.386021,-0.386021,-0.180355,-0.180355,0.025312,-0.180355,-0.591722,-0.591722,-0.591722,-0.386021,0.025312,0.230989,0.230989,0.230989,-0.180355,-1.003008,-0.591722,0.025312,0.230989,0.230989,0.025312,-0.180355,0.230989,1.259321,1.876331,1.464987,1.053654,1.464987,1.464987,-0.797307,-2.854085,-1.41441,-0.591722,-0.797307,-0.386021,0.436656,0.642322,-0.386021,0.025312,-0.591722,1
-0.873082,-0.541174,-0.209322,1.118104,1.781808,0.786252,0.4544,-0.209322,-0.541174,0.4544,1.118104,1.449956,1.449956,0.12253,-0.873082,-1.868619,-1.868619,-0.873082,-0.541174,-0.209322,-0.541174,-0.873082,-0.541174,-0.541174,0.12253,0.4544,0.4544,0.12253,0.12253,0.12253,0.4544,-0.209322,-0.209322,-0.209322,0.12253,0.12253,0.12253,-0.209322,-0.209322,-0.209322,-0.873082,-2.532248,-1.536711,0.4544,1.449956,1.118104,1.118104,1.781808,1.449956,1.449956,2.11366,1.449956,-0.209322,-1.536711,-1.868619,-1.868619,-0.873082,-0.209322,0.4544,0.12253,-0.541174,-0.541174,-0.209322,0.4544,0.786252,2
0.2542,0.03091,-0.192369,-0.862153,-0.862153,0.2542,0.700757,0.2542,-0.638963,-1.532101,-0.415647,1.370592,2.710274,2.933552,1.370592,-1.755291,-0.862153,-0.415647,-0.192369,0.03091,-0.415647,-0.192369,-0.415647,-0.862153,-0.415647,0.2542,0.477479,0.2542,-0.192369,0.03091,0.2542,0.2542,-0.192369,-0.192369,0.03091,0.03091,0.03091,-0.192369,0.03091,0.03091,0.2542,0.03091,-1.085469,-2.64843,-1.532101,1.59387,2.263717,0.700757,0.03091,0.2542,1.370592,1.817148,1.370592,0.03091,-1.755291,-1.532101,-1.085469,-0.415647,0.03091,-0.192369,-0.415647,-0.415647,0.03091,0.2542,0.2542,1
0.543666,0.787374,0.543666,0.299957,0.056235,-0.187473,-0.187473,-0.187473,-0.431181,-0.431181,-0.187473,-0.187473,-0.187473,0.056235,0.056235,-1.162293,-1.406043,-0.431181,0.543666,-0.187473,0.056235,1.762208,3.711889,4.199319,-0.918544,-2.624516,-3.355764,-0.918544,0.299957,0.787374,-0.431181,-0.674931,-0.431181,0.056235,-0.187473,0.299957,0.056235,0.056235,0.056235,0.056235,-0.187473,-0.187473,0.056235,0.056235,0.056235,0.056235,0.056235,0.056235,0.056235,0.056235,-0.187473,-0.187473,0.056235,-0.187473,-0.187473,0.056235,0.056235,-0.187473,-0.918544,0.299957,0.299957,0.543666,0.543666,-0.187473,0.543666,1
0.208889,0.030224,0.208889,-0.148431,-0.148431,0.208889,0.387545,0.387545,0.5662,-0.148431,-0.684356,-0.684356,0.208889,1.459475,0.5662,-1.398996,-1.398996,-0.148431,0.92351,1.63814,1.63814,0.744855,0.5662,0.208889,-0.148431,-0.327086,-0.327086,-0.684356,-0.863041,-0.684356,-0.684356,-0.863041,-0.863041,-0.684356,0.030224,0.387545,0.387545,0.208889,0.208889,0.387545,0.387545,-0.148431,-0.684356,-0.327086,0.387545,0.5662,-0.148431,-0.327086,-0.148431,0.387545,0.208889,0.387545,1.28082,-0.327086,-2.471006,-2.113636,0.387545,1.99545,2.531415,2.35276,1.459475,-1.577681,-2.471006,-1.577681,-0.684356,1
-0.426526,-1.051868,-0.426526,0.615743,1.449548,0.824194,-0.009623,-0.843382,-0.426526,0.407291,1.449548,1.657999,0.824194,0.615743,-0.009623,-1.051868,-1.677211,-1.260355,-0.426526,-0.009623,-0.218075,-0.426526,-0.426526,-0.426526,-0.218075,-0.009623,0.19884,0.615743,0.615743,0.407291,-0.009623,-0.009623,-0.009623,0.19884,-0.009623,-0.009623,-0.009623,0.615743,0.824194,0.615743,-0.635012,-2.094183,-2.094183,-1.051868,-0.009623,-0.426526,-0.218075,0.615743,1.866462,2.908719,2.908719,1.866462,-0.009623,-1.260355,-1.677211,-1.468841,-1.260355,-0.635012,-0.218075,-0.218075,-0.009623,-0.009623,0.19884,-0.009623,0.407291,2
-0.550108,-0.550108,-0.257018,-0.257018,-0.257018,-0.550108,-0.550108,0.036073,0.036073,0.036073,-0.257018,-0.257018,0.036073,-0.550108,-0.550108,-1.136223,-1.722503,-0.257018,1.794631,2.380812,2.380812,2.380812,1.208451,0.62227,0.036073,-0.257018,-0.257018,-0.843248,-0.843248,-0.843248,-0.843248,-0.843248,0.036073,0.036073,-0.550108,-0.550108,-0.257018,0.036073,0.036073,0.036073,0.329179,0.329179,0.329179,0.036073,-0.257018,-0.257018,0.036073,0.329179,0.62227,0.329179,0.329179,0.329179,0.329179,-0.257018,-0.843248,-0.550108,0.036073,0.91536,2.380812,2.673919,0.329179,-1.722503,-2.894897,-1.429363,1.208451,2
-0.252773,-0.463415,0.168522,1.432371,2.27495,2.064308,0.379163,-1.306005,-1.937918,-0.674092,0.800447,2.485591,2.485591,1.432371,-0.463415,-2.569831,-2.359154,-0.884651,-0.042132,-0.252773,-0.674092,-0.884651,-0.674092,-0.463415,-0.042132,0.589805,0.589805,0.379163,-0.042132,-0.252773,-0.463415,-0.252773,-0.042132,-0.252773,-0.463415,-0.252773,0.168522,0.168522,-0.042132,-0.042132,-0.042132,-0.252773,-0.674092,-0.463415,-0.463415,-0.674092,-0.252773,0.589805,1.22173,2.064308,1.853667,1.011088,-0.252773,-0.674092,-0.884651,-0.674092,-0.463415,-0.252773,-0.042132,-0.042132,-0.252773,-0.252773,-0.042132,0.168522,0.379163,2
-0.901773,-0.683947,-0.030175,1.713131,3.020613,2.58479,1.059395,-1.119722,-1.773444,-0.901773,1.059395,1.931054,1.277307,-0.248087,-1.555618,-1.555618,-0.901773,-0.248087,-0.030175,-0.248087,-0.465999,-0.683947,-0.465999,-0.248087,-0.248087,-0.248087,-0.030175,0.187749,0.187749,-0.030175,-0.248087,-0.248087,-0.248087,-0.030175,-0.030175,-0.030175,-0.030175,-0.030175,-0.248087,-0.248087,-0.030175,-0.465999,-0.683947,-0.030175,0.40566,-0.683947,-1.33767,-0.465999,1.277307,2.148966,2.366878,1.931054,0.187749,-1.119722,-1.555618,-0.901773,-0.030175,0.187749,-0.030175,-0.248087,-0.248087,-0.248087,-0.030175,0.40566,0.187749,2
-0.169624,0.055386,0.055386,-0.169624,0.055386,0.055386,0.280408,0.055386,0.055386,0.055386,-0.61968,-0.844601,-0.394633,0.730426,1.180445,-0.169624,-1.744664,-1.294696,0.055386,1.405455,1.855473,2.305505,1.630464,0.730426,0.055386,0.505417,-1.519743,-1.519743,-0.844601,-1.069649,-0.844601,0.055386,-0.394633,-0.169624,0.055386,0.055386,0.280408,0.280408,0.055386,-0.169624,-0.169624,0.055386,-0.169624,-0.169624,0.055386,0.055386,-0.169624,0.055386,-0.169624,-0.169624,-0.169624,0.280408,-0.844601,-1.294696,-0.61968,0.280408,0.280408,1.180445,2.080495,3.205542,1.630464,-1.519743,-3.094821,-0.61968,0.055386,1
-0.351469,-0.630067,-0.630067,0.205742,1.598731,2.43454,0.762938,-0.908711,-1.465844,-0.351469,1.320133,2.713138,2.43454,1.598731,-0.072871,-2.023133,-2.301622,-1.465844,-0.630067,-0.351469,-0.630067,-0.630067,-0.351469,-0.351469,-0.351469,-0.351469,0.205742,0.48434,0.762938,0.48434,-0.072871,-0.072871,-0.351469,-0.351469,-0.351469,-0.351469,-0.072871,0.205742,0.205742,-0.072871,-0.351469,0.205742,-0.072871,-0.630067,-0.630067,-0.351469,-0.351469,-0.630067,0.48434,1.320133,2.155927,2.155927,1.041536,-0.072871,-0.630067,-1.1872,-1.1872,-0.630067,-0.351469,-0.072871,-0.351469,-0.351469,-0.072871,0.205742,0.48434,2
0.269144,0.053158,-0.162816,-0.162816,-0.162816,-0.162816,-0.162816,-0.810689,-0.810689,-0.162816,1.133039,2.428894,1.133039,-2.538528,-2.322518,-0.5948,0.701091,1.564986,1.78096,1.133039,0.917065,0.485117,-0.37879,-0.5948,-0.5948,-0.5948,-1.026699,-0.810689,-0.37879,-0.37879,-0.37879,-0.162816,0.269144,0.269144,0.485117,0.053158,0.053158,0.053158,0.269144,-0.162816,-0.162816,0.053158,0.053158,-0.162816,-0.162816,-0.162816,-0.162816,-0.37879,0.053158,-1.242709,-1.242709,1.349012,2.428894,1.349012,-0.810689,-1.458719,-0.162816,1.349012,2.428894,0.485117,-1.026699,-1.890618,-0.810689,0.053158,0.701091,1
-0.230473,-0.447581,-0.664725,0.203756,1.289297,2.157742,0.85508,-0.447581,-1.533182,-0.881748,0.637972,2.157742,2.157742,0.85508,-0.230473,-1.098893,-1.750205,-1.098893,-0.447581,-0.013364,-0.013364,-0.230473,-0.447581,-0.447581,-0.447581,-0.230473,-0.013364,0.420864,0.420864,0.420864,0.203756,-0.013364,-0.013364,-0.230473,-0.447581,-0.447581,-0.013364,0.203756,0.637972,0.85508,0.637972,0.637972,-1.316038,-2.401518,-1.750205,-0.013364,-0.013364,0.203756,0.637972,1.723513,2.37485,2.37485,1.072188,-0.664725,-1.316038,-1.533182,-1.098893,-0.664725,-0.447581,-0.013364,0.203756,0.203756,-0.013364,-0.230473,-0.230473,2
-0.289657,-0.524996,0.181036,1.357735,2.299108,1.828415,0.181036,-0.995623,-1.231003,0.181036,1.593075,2.063768,0.651716,-0.995623,-1.466382,-1.466382,-0.995623,-0.289657,0.181036,0.181036,-0.289657,-0.524996,-0.524996,-0.524996,-0.289657,-0.054317,0.181036,0.416376,0.181036,0.181036,-0.054317,-0.289657,-0.289657,-0.054317,-0.054317,-0.054317,-0.054317,-0.054317,-0.054317,-0.054317,-0.524996,-0.995623,-1.231003,-0.760376,-0.289657,-0.524996,0.181036,1.357735,2.063768,2.769788,2.769788,1.122396,-0.524996,-1.466382,-1.937009,-1.466382,-0.524996,-0.054317,-0.054317,-0.054317,-0.054317,-0.289657,-0.289657,0.181036,0.416376,2
-0.584814,-0.584814,-0.311343,1.329499,2.423399,0.782557,-0.584814,-1.405212,-0.584814,0.509086,1.876442,2.423399,1.876442,0.509086,-1.131695,-2.499127,-1.952246,-1.131695,-0.311343,-0.311343,-0.311343,-0.311343,-0.311343,-0.311343,-0.311343,0.235615,0.235615,0.509086,0.509086,0.235615,-0.311343,-0.584814,-0.584814,-0.311343,-0.037872,0.235615,0.235615,-0.037872,-0.311343,-0.311343,-0.037872,-0.311343,-0.311343,-0.311343,-0.311343,-0.311343,-0.037872,0.782557,1.602971,2.423399,2.149913,0.782557,-0.037872,-1.405212,-1.952246,-1.405212,-0.584814,-0.037872,0.235615,0.235615,-0.311343,-0.311343,-0.037872,0.509086,0.509086,2
-0.189921,-1.365561,-2.247288,-0.483835,2.161409,3.337083,2.455324,0.985752,0.397924,0.103993,-0.189921,0.691838,0.985752,0.691838,0.103993,-1.365561,-1.365561,-1.071598,-0.777799,-0.189921,-0.189921,-0.189921,-0.483835,-0.483835,-0.189921,-0.189921,-0.189921,-0.189921,0.103993,0.103993,-0.189921,0.103993,0.103993,0.103993,0.103993,0.103993,-0.189921,-0.189921,0.103993,-0.483835,-0.189921,-0.777799,-1.071598,-1.071598,0.397924,1.573581,0.397924,-0.777799,0.397924,1.279667,2.161409,2.161409,0.985752,-0.483835,-1.071598,-1.659525,-1.365561,-0.483835,0.103993,0.103993,-0.189921,-0.483835,-0.483835,0.103993,0.103993,2
-0.359938,-0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.719872,-0.000005,-0.000005,0.359949,0.359949,-0.719872,-1.079867,-0.000005,1.079817,-0.000005,-0.359938,1.439751,2.519552,2.159619,1.079817,0.359949,-0.359938,-1.439659,-2.159648,-2.519642,-1.079867,0.719883,0.719883,0.359949,-0.000005,-0.359938,-0.000005,-0.359938,-1.079867,-1.079867,-0.359938,-0.000005,-0.000005,-0.359938,-0.359938,0.359949,-0.000005,-0.000005,-0.000005,-0.359938,-0.719872,-0.000005,-0.359938,-1.439659,-1.439659,0.719883,2.519552,-0.000005,-1.439659,-0.000005,1.079817,2.519552,2.159619,0.719883,-0.719872,2
0.211416,-0.634248,-1.057009,0.634224,2.536872,2.325468,-0.211404,-1.902648,-2.114088,-0.845569,0.634224,1.691244,2.325468,1.47984,0.211416,-1.479888,-1.268448,-0.422808,0.211416,-0.211404,-0.634248,-0.422808,-0.211404,-0.211404,-0.211404,-0.211404,-0,-0,0.42282,0.42282,0.211416,-0,-0.211404,-0.211404,-0,-0,-0,-0,-0,-0,-0,0.211416,-0.422808,-1.479888,-1.902648,-0.211404,1.057032,1.057032,1.057032,1.057032,1.691244,1.90266,-0.634248,-1.902648,-1.691209,-0.634248,0.42282,0.211416,-0.211404,-0.634248,-0.211404,0.211416,0.211416,-0,-0,1
-0.211649,0.052907,0.317478,1.904817,2.169373,1.111148,-0.476206,-2.063515,-1.269861,0.582035,1.64026,2.433945,0.582035,-0.740807,-1.269861,-1.269861,-1.269861,-0.740807,-0.476206,-0.740807,-0.740807,-0.476206,0.052907,0.052907,0.317478,0.052907,0.317478,0.317478,0.582035,0.317478,-0.211649,-0.211649,-0.211649,0.052907,0.052907,-0.211649,0.052907,0.052907,0.317478,-0.211649,-1.534461,-1.799062,-1.00526,0.846591,2.433945,1.111148,-1.269861,-1.00526,0.582035,1.375704,1.904817,1.375704,0.317478,-0.476206,-1.269861,-1.534461,-0.740807,0.052907,0.052907,-0.211649,-0.476206,-0.211649,0.317478,0.317478,0.317478,2
-0.048151,-0.49519,-0.048151,0.845952,1.29299,0.845952,0.845952,-0.048151,-0.048151,0.398913,1.29299,1.740029,0.398913,-0.048151,-0.49519,-0.942229,-0.942229,-0.942229,-0.49519,-0.048151,-0.49519,-0.49519,-0.49519,-0.942229,-0.49519,-0.048151,0.398913,0.398913,-0.048151,-0.49519,-0.49519,-0.49519,0.398913,0.398913,-0.048151,-0.49519,-0.048151,-0.048151,-0.49519,-0.048151,-0.048151,-0.49519,-0.942229,-0.49519,0.398913,-0.49519,-0.942229,0.398913,2.187068,3.528185,3.528185,1.740029,-1.389343,-2.28332,-1.836206,-0.942229,-0.048151,0.398913,-0.048151,-0.048151,-0.048151,-0.49519,-0.49519,-0.49519,0.398913,2
0.052819,0.052819,0.052819,0.052819,0.243574,0.052819,0.052819,-0.137926,-0.137926,-0.519447,-1.282446,-0.710116,1.006551,2.341773,1.960284,-2.045338,-2.236114,-1.091669,0.243574,1.197296,1.960284,1.960284,1.38804,0.625063,0.052819,-0.137926,-0.710116,-1.282446,-1.091669,-0.710116,-0.519447,-0.710116,-0.710116,-0.32867,0.052819,0.243574,0.434318,0.434318,0.052819,-0.137926,-0.137926,-0.137926,-0.137926,-0.137926,0.052819,0.052819,0.243574,0.052819,0.052819,-0.137926,-0.137926,-0.137926,-0.519447,-0.519447,0.052819,-0.32867,-0.710116,-0.32867,1.38804,2.341773,2.341773,1.38804,-1.282446,-1.854668,-1.473115,1
-0.533807,-0.332057,0.071375,0.676534,1.685114,2.088558,0.676534,-0.735444,-1.74408,-1.138943,0.273102,1.685114,1.886842,0.87825,-0.332057,-1.138943,-1.340693,-0.735444,-0.332057,-0.332057,-0.533807,-0.533807,-0.533807,-0.332057,-0.332057,-0.130341,0.071375,0.273102,0.474818,0.273102,0.273102,0.071375,-0.130341,-0.332057,-0.130341,0.071375,0.071375,0.273102,0.474818,0.676534,0.474818,-0.130341,-1.54233,-1.74408,-0.937193,-0.130341,-0.130341,-0.130341,0.474818,1.886842,2.895421,2.693706,1.079966,-0.533807,-1.138943,-1.94583,-1.74408,-0.937193,-0.130341,0.071375,0.071375,-0.332057,-0.130341,0.273102,0.474818,2
-0.203878,-0.995024,-1.390669,-0.006088,2.367406,3.356364,1.378448,-2.181738,-1.984026,-1.192846,0.389501,1.774038,2.169617,1.576237,-0.797201,-1.588381,-0.59949,0.191712,-0.203878,-0.59949,-0.401667,-0.203878,-0.203878,-0.203878,-0.203878,-0.401667,-0.401667,-0.006088,0.389501,0.587291,-0.006088,0.191712,0.191712,-0.006088,-0.203878,-0.006088,-0.006088,-0.203878,-0.006088,-0.203878,-0.006088,-0.203878,-0.401667,-1.588381,-1.390669,0.982869,2.169617,1.180659,-0.203878,-0.203878,-0.006088,0.982869,0.982869,-1.192846,-0.59949,-0.797201,-0.006088,0.191712,-0.006088,-0.203878,-0.203878,-0.006088,0.191712,0.191712,-0.006088,1
0.012065,-0.576355,-0.380193,-0.184064,0.208205,0.208205,0.208205,0.404335,0.600464,0.012065,-0.96857,-0.576355,0.796593,1.77725,2.561767,-1.556946,-2.341485,-1.556946,-0.184064,1.973379,2.561767,1.58111,0.404335,-0.576355,-0.576355,-0.380193,-0.380193,-0.576355,-0.772408,-0.772408,-0.96857,-0.772408,-0.772408,-0.380193,0.012065,0.404335,0.600464,0.796593,0.404335,0.012065,-0.184064,-0.380193,-0.184064,-0.380193,-0.576355,-0.380193,-0.184064,0.012065,0.208205,0.404335,0.208205,0.208205,0.992722,0.992722,-1.164732,-1.94927,0.404335,1.38498,2.169508,1.188851,0.208205,0.208205,-1.94927,-0.96857,-0.576355,1
-0.375274,-0.375274,-0.081391,-0.081391,0.212509,-0.081391,-0.081391,0.212509,0.212509,0.212509,-0.081391,-0.669157,-0.081391,-0.375274,-1.550791,-1.844723,-0.96309,0.506392,1.094159,0.800275,1.094159,1.681925,2.269691,-1.256858,-0.96309,-1.256858,-0.375274,-0.081391,0.212509,-0.375274,-0.375274,-0.375274,-0.081391,-0.081391,-0.081391,-0.081391,-0.081391,-0.081391,-0.081391,-0.081391,-0.375274,-0.375274,-0.375274,-0.669157,-0.375274,-0.375274,-0.081391,0.212509,0.506392,0.800275,0.800275,0.800275,-0.669157,-1.256858,-0.96309,0.800275,2.563591,1.094159,-2.432424,-2.432424,-0.081391,1.681925,2.563591,1.975808,0.506392,1
-0.30914,0.025758,0.025758,0.025758,0.025758,0.025758,0.025758,0.025758,0.025758,-0.30914,-0.30914,-0.30914,-0.30914,0.025758,-0.30914,-0.978994,-1.983671,-1.648716,0.695574,2.704966,2.704966,1.70027,0.695574,1.030473,0.360676,0.025758,-0.30914,-0.978994,-0.644039,-1.313761,-1.313761,-0.644039,-0.30914,0.025758,-0.30914,-0.30914,-0.30914,0.360676,0.360676,0.360676,0.025758,-0.30914,-0.644039,-0.644039,0.025758,0.025758,0.695574,0.695574,0.695574,0.360676,0.360676,0.025758,0.025758,-0.644039,-0.978994,-0.644039,-0.30914,0.695574,2.370068,2.704966,1.365372,-0.644039,-2.318626,-1.983671,0.695574,2
-0.52993,-0.235528,-0.52993,0.353293,1.825304,2.414109,0.942097,-1.118669,-2.296311,-0.824382,1.2365,2.119707,2.708528,1.530902,-0.235528,-2.002024,-2.002024,-1.118669,-0.235528,0.058874,-0.52993,-0.52993,-0.52993,-0.52993,-0.235528,-0.235528,0.353293,0.353293,0.353293,0.353293,0.058874,-0.235528,0.058874,-0.235528,0.058874,-0.235528,-0.235528,0.058874,0.058874,-0.235528,0.058874,0.058874,-0.824382,-1.118669,-0.235528,0.647695,0.353293,0.058874,0.353293,1.2365,1.825304,1.825304,1.2365,-0.235528,-1.118669,-1.707573,-1.118669,-0.235528,0.058874,0.353293,0.058874,-0.52993,-0.52993,-0.52993,0.058874,2
-0.464161,-0.966941,-0.715621,0.792945,2.804305,2.804305,0.290108,-1.469862,-1.469862,-0.212743,0.792945,2.050036,2.050036,0.541526,-0.966941,-1.469862,-1.218402,-0.715621,-0.464161,-0.464161,-0.966941,-0.464161,-0.212743,-0.212743,0.038676,0.290108,0.290108,0.541526,0.290108,0.290108,0.038676,-0.464161,-0.464161,-0.212743,0.038676,0.038676,0.038676,0.038676,0.038676,0.038676,-0.715621,-1.469862,-1.218402,-0.212743,1.044363,0.290108,-0.464161,0.290108,1.547199,2.301468,2.050036,0.541526,-1.218402,-1.721323,-1.218402,-0.464161,0.038676,0.290108,-0.212743,-0.212743,0.038676,0.038676,-0.212743,0.038676,0.290108,2
-0.30018,-0.574988,0.249452,0.52426,0.52426,0.249452,-0.025372,-0.30018,-0.30018,-0.025372,0.249452,0.249452,0.52426,0.799068,0.799068,-1.124543,-2.773515,-2.49866,-0.30018,1.073876,1.348684,1.073876,0.799068,1.073876,1.073876,1.073876,0.52426,-0.30018,-1.124543,-1.399397,-0.849842,-0.30018,-0.025372,-0.025372,-0.30018,-0.025372,-0.025372,0.249452,0.249452,0.249452,0.249452,-0.30018,-0.574988,-0.30018,-0.025372,0.249452,0.249452,-0.025372,-0.025372,-0.025372,-0.025372,-0.30018,-0.30018,-0.30018,-0.30018,-0.574988,-0.30018,0.52426,2.173109,3.547165,1.898301,-0.849842,-2.223806,-1.949106,-0.849842,2
0.307746,0.307746,0.307746,-0.337524,-0.66015,-0.337524,-0.014898,-0.014898,-0.014898,0.630372,1.920875,2.243501,1.275623,0.307746,-0.66015,-0.982831,-1.30533,-1.30533,-0.66015,-0.337524,0.307746,0.307746,-0.014898,-0.337524,-0.337524,-0.66015,-0.66015,-0.014898,-0.014898,-0.014898,-0.337524,-0.014898,-0.014898,-0.014898,-0.014898,-0.014898,-0.014898,-0.014898,-0.014898,0.307746,-0.014898,-1.62801,-0.982831,0.630372,1.275623,-0.337524,-1.62801,-0.014898,2.243501,3.534023,2.888771,0.952997,-0.982831,-1.30533,-1.95069,-1.30533,-0.337524,0.630372,0.630372,-0.014898,-0.66015,-0.66015,-0.337524,0.307746,-0.014898,2
-1.029396,-1.029396,-0.213429,1.69065,3.32272,1.962659,0.330604,-1.573506,-2.117463,-0.213429,1.69065,2.506693,1.146632,0.05858,-1.029396,-1.845561,-1.301451,-0.485439,-0.213429,-0.485439,-0.757493,-0.757493,-0.485439,0.05858,-0.213429,0.05858,0.330604,0.602613,0.602613,0.05858,-0.485439,-0.485439,-0.213429,-0.213429,-0.213429,-0.485439,-0.213429,0.05858,0.05858,0.05858,-0.213429,-1.029396,-1.301451,0.330604,1.418641,0.874623,-0.213429,0.330604,0.602613,1.418641,1.418641,1.418641,0.05858,-0.757493,-1.029396,-1.301451,-0.757493,-0.213429,0.05858,-0.213429,-0.213429,-0.213429,0.330604,0.330604,0.330604,2
0.031789,-0.31265,0.031789,-0.31265,0.031789,0.031789,0.031789,0.031789,-0.31265,-0.31265,0.031789,0.031789,0.031789,0.376248,0.031789,-1.345891,-1.001586,-0.31265,0.376248,0.720687,1.754005,2.442884,2.442884,2.098444,0.720687,-0.31265,-1.001586,-1.345891,-2.034885,-2.034885,-1.345891,0.031789,0.376248,0.376248,-0.31265,-0.657089,-0.31265,-0.31265,-0.31265,-0.31265,-0.657089,-0.657089,-0.31265,-0.31265,0.031789,-0.31265,0.031789,0.031789,0.376248,0.031789,0.031789,-0.31265,-1.690388,-2.034885,-1.001586,0.376248,1.065127,0.376248,0.031789,0.720687,1.754005,2.442884,2.098444,0.720687,-0.657089,2
-0.184303,-0.390844,-0.597419,0.022238,1.261494,2.500749,1.468034,-0.390844,-1.423606,-0.803879,0.848412,2.087668,1.674575,0.848412,-0.803879,-1.630065,-1.630065,-1.010455,-0.390844,-0.390844,-0.184303,-0.390844,-0.390844,-0.597419,-0.390844,0.022238,0.435331,0.641871,0.435331,0.022238,-0.184303,-0.184303,-0.184303,-0.184303,0.022238,0.022238,0.022238,0.22879,0.435331,0.435331,0.435331,-0.390844,-0.803879,-1.630065,-1.423606,-0.803879,-0.184303,0.435331,0.848412,1.881127,2.70729,2.500749,1.054953,-0.803879,-1.423606,-1.423606,-1.010455,-0.803879,-0.184303,0.022238,0.22879,-0.184303,-0.597419,0.022238,0.435331,2
-0.310634,0.004853,0.004853,0.320359,0.004853,-0.626122,-0.310634,-0.626122,0.004853,0.320359,-1.257026,-0.941662,1.266821,1.897796,0.004853,-1.888107,-1.257026,1.266821,2.528771,2.844276,1.582309,0.635846,-2.203648,-2.203648,-1.888107,-0.310634,0.004853,-0.310634,-0.941662,-0.626122,0.004853,0.320359,0.320359,0.004853,-0.310634,0.320359,0.004853,-0.310634,-0.310634,0.004853,0.004853,0.320359,0.004853,0.004853,0.004853,0.004853,0.320359,0.004853,0.320359,0.004853,0.004853,0.004853,-0.941662,-2.203648,-0.310634,1.266821,1.582309,-0.626122,0.635846,1.897796,0.951334,0.004853,0.004853,-0.310634,0.004853,1
0.820257,0.074562,0.074562,0.074562,-0.298276,-0.298276,-0.298276,0.074562,0.074562,1.193094,2.311605,2.311605,1.565931,0.820257,-0.671113,-2.162503,-2.908094,-1.789603,-0.671113,0.44742,0.820257,0.44742,0.074562,-0.298276,-0.298276,0.074562,0.44742,0.074562,-0.671113,-0.671113,-0.671113,0.074562,-0.298276,-0.298276,-0.298276,0.074562,-0.298276,-0.671113,-0.671113,-0.671113,-0.298276,-1.789603,-1.044012,1.565931,1.938768,1.565931,1.193094,1.193094,0.44742,0.820257,1.193094,0.820257,-0.298276,-1.044012,-1.416703,-1.044012,-0.671113,-0.298276,0.074562,-0.671113,-0.671113,-0.298276,0.074562,0.820257,0.820257,2
0.045519,0.045519,0.045519,-0.128535,0.219582,0.045519,0.045519,-0.128535,-0.650656,-0.824739,-0.650656,1.089848,2.656338,3.004455,-1.520971,-2.739355,-2.391287,-0.650656,1.437955,2.308232,1.786072,0.915795,0.045519,-0.128535,-0.128535,-0.476671,-0.824739,-0.998821,-0.998821,-0.824739,-0.302588,-0.128535,0.219582,0.219582,0.219582,0.219582,0.219582,0.219582,0.045519,-0.128535,-0.302588,-0.476671,-0.650656,-0.302588,0.219582,0.393635,0.045519,-0.302588,0.219582,1.437955,1.612018,1.263902,1.263902,-0.476671,-1.520971,-0.302588,0.219582,-0.302588,-0.824739,-0.476671,-0.128535,-0.824739,-0.476671,0.045519,0.219582,1
